ClmDiagnosisCode_9_ID,ClmDiagnosisCode_9
1392,5289
1393,3314
1394,82022
1395,44030
1396,E887
1397,71916
1398,7272
1399,73679
1400,30563
1401,V1202
1402,5692
1403,6802
1404,53789
1405,V550
1406,85202
1407,75169
1408,99762
1409,36251
1410,0419
1411,2409
1412,4770
1413,6170
1414,35789
1415,9351
1416,07999
1417,E8147
1418,2949
1419,5921
1420,E9505
1421,2271
1422,5369
1423,28319
1424,57451
1425,82021
1426,33721
1427,58389
1428,70521
1429,E8791
1430,80703
1431,V536
1432,5982
1433,81342
1434,42610
1435,E9499
1436,V5871
1437,28803
1438,41410
1439,92231
1440,V146
1441,99649
1442,E9429
1443,5761
1444,56985
1445,69274
1446,V5481
1447,7859
1448,7011
1449,30400
1450,797
1451,30430
1452,57411
1453,4404
1454,53170
1455,5128
1456,27482
1457,V4983
1458,8072
1459,99832
1460,36257
1461,53551
1462,46430
1463,78832
1464,61801
1465,33390
1466,33819
1467,72742
1468,3591
1469,3940
1470,5964
1471,71580
1472,V4283
1473,1971
1474,44421
1475,6823
1476,E8799
1477,6930
1478,E9170
1479,3373
1480,70721
1481,9623
1482,V5409
1483,5934
1484,78721
1485,4465
1486,7455
1487,2141
1488,58089
1489,37515
1490,E9249
1491,3019
1492,5538
1493,27652
1494,V5411
1495,59972
1496,V5831
1497,73026
1498,6239
1499,5307
1500,4233
1501,61610
1502,59080
1503,44329
1504,V5832
1505,V1584
1506,37950
1507,49322
1508,78606
1509,5772
1510,29980
1511,29010
1512,7845
1513,7948
1514,25083
1515,8974
1516,5680
1517,2330
1518,E9304
1519,71517
1520,27739
1521,58889
1522,6186
1523,3079
1524,29631
1525,2512
1526,7350
1527,25063
1528,71930
1529,1972
1530,E8131
1531,V4981
1532,73710
1533,3535
1534,72700
1535,73399
1536,3962
1537,30723
1538,27549
1539,4539
1540,72990
1541,9390
1542,5078
1543,9221
1544,1741
1545,5959
1546,64671
1547,E9288
1548,3699
1549,30301
1550,41091
1551,80709
1552,E9888
1553,700
1554,1538
1555,75989
1556,36900
1557,53340
1558,V1085
1559,41404
1560,7093
1561,20240
1562,2740
1563,56200
1564,5695
1565,71693
1566,9050
1567,6961
1568,73392
1569,57511
1570,V641
1571,1510
1572,30421
1573,71906
1574,7222
1575,51181
1576,41189
1577,2448
1578,75310
1579,82009
1580,7102
1581,3968
1582,8472
1583,81403
1584,193
1585,E9411
1586,55320
1587,72632
1588,43401
1589,3480
1590,7935
1591,2881
1592,V4512
1593,325
1594,25041
1595,V6700
1596,24210
1597,56982
1598,25092
1599,8940
1600,99702
1601,2535
1602,V5862
1603,78607
1604,39891
1605,V573
1606,34981
1607,71950
1608,V1509
1609,3109
1610,34540
1611,30490
1612,E8502
1613,29285
1614,V1507
1615,V169
1616,E9378
1617,55321
1618,1745
1619,5609
1620,3090
1621,6084
1622,37990
1623,6224
1624,V5812
1625,56882
1626,43883
1627,4238
1628,V549
1629,80702
1630,3804
1631,E9800
1632,V1002
1633,1622
1634,2727
1635,53530
1636,V711
1637,1121
1638,5933
1639,81203
1640,6272
1641,V5331
1642,40493
1643,87342
1644,9052
1645,V122
1646,8670
1647,V1022
1648,0092
1649,72740
1650,6210
1651,04103
1652,72401
1653,81344
1654,57400
1655,3674
1656,E8199
1657,53510
1658,E9385
1659,1733
1660,8439
1661,5184
1662,V109
1663,29562
1664,2389
1665,22809
1666,6202
1667,2143
1668,73382
1669,71944
1670,28262
1671,2883
1672,8483
1673,92300
1674,3418
1675,2592
1676,71530
1677,E9060
1678,7930
1679,2811
1680,7955
1681,73600
1682,78491
1683,9072
1684,7818
1685,5238
1686,V1004
1687,3009
1688,29041
1689,25061
1690,36256
1691,69589
1692,61171
1693,3897
1694,20510
1695,8024
1696,V4282
1697,34461
1698,82521
1699,34460
1700,73632
1701,V151
1702,53642
1703,5851
1704,6809
1705,V113
1706,22802
1707,41072
1708,6179
1709,71534
1710,5962
1711,V4569
1712,2849
1713,99601
1714,92232
1715,V537
1716,E9299
1717,34700
1718,04186
1719,2864
1720,08882
1721,27952
1722,6953
1723,11289
1724,7012
1725,82525
1726,1628
1727,5961
1728,V700
1729,36510
1730,V1043
1731,1419
1732,1123
1733,481
1734,4532
1735,1505
1736,1986
1737,59389
1738,22804
1739,72619
1740,73005
1741,40403
1742,04105
1743,70219
1744,99666
1745,5711
1746,88100
1747,87340
1748,3229
1749,E9357
1750,V078
1751,56969
1752,27700
1753,59960
1754,1950
1755,71689
1756,41412
1757,V4614
1758,3898
1759,E9426
1760,4581
1761,78864
1762,V6289
1763,V600
1764,60091
1765,E8710
1766,1724
1767,4778
1768,3180
1769,2599
1770,V709
1771,V6441
1772,73016
1773,43810
1774,E8498
1775,04109
1776,5579
1777,9694
1778,5523
1779,37157
1780,V1506
1781,V170
1782,70725
1783,73349
1784,5642
1785,73609
1786,71949
1787,72751
1788,7384
1789,8242
1790,48230
1791,E9290
1792,44322
1793,V0991
1794,9879
1795,6250
1796,9950
1797,8840
1798,71881
1799,3698
1800,33720
1801,7038
1802,78550
1803,V658
1804,29634
1805,29012
1806,2638
1807,7366
1808,37689
1809,07032
1810,92310
1811,73641
1812,7901
1813,1179
1814,5929
1815,2919
1816,6825
1817,E9354
1818,9599
1819,V1300
1820,03810
1821,82380
1822,78724
1823,1965
1824,30553
1825,V5332
1826,E9353
1827,E9393
1828,37852
1829,99889
1830,71996
1831,4530
1832,2532
1833,28861
1834,7078
1835,7177
1836,V090
1837,7945
1838,34403
1839,53082
1840,1919
1841,1834
1842,V1541
1843,81380
1844,30431
1845,E9379
1846,5733
1847,E9361
1848,E9424
1849,E8197
1850,5259
1851,61889
1852,78930
1853,53140
1854,41041
1855,71749
1856,34489
1857,9986
1858,71954
1859,4289
1860,4378
1861,2863
1862,7999
1863,V0752
1864,29212
1865,1712
1866,E9298
1867,71965
1868,37775
1869,53240
1870,1543
1871,99527
1872,71481
1873,99659
1874,71831
1875,V829
1876,4590
1877,5699
1878,5836
1879,24200
1880,72999
1881,9248
1882,42989
1883,E8261
1884,V123
1885,8911
1886,81240
1887,38918
1888,40490
1889,29211
1890,V7799
1891,3203
1892,82100
1893,5109
1894,23872
1895,2733
1896,V8530
1897,75313
1898,4568
1899,4555
1900,2940
1901,E8768
1902,5730
1903,4255
1904,28249
1905,0400
1906,9071
1907,43821
1908,538
1909,V446
1910,9341
1911,V4382
1912,9912
1913,71698
1914,03812
1915,4478
1916,2967
1917,71743
1918,78340
1919,72761
1920,51909
1921,V4576
1922,42651
1923,V7282
1924,V7791
1925,71696
1926,E9174
1927,9972
1928,E8845
1929,00842
1930,V1007
1931,2690
1932,1624
1933,8408
1934,78440
1935,53200
1936,9089
1937,7880
1938,5566
1939,7423
1940,2692
1941,1588
1942,36203
1943,07810
1944,1119
1945,V1250
1946,71849
1947,2801
1948,78907
1949,35921
1950,V1081
1951,30720
1952,1968
1953,V690
1954,V1041
1955,78094
1956,58281
1957,37924
1958,V8521
1959,V5878
1960,87201
1961,78003
1962,2251
1963,2137
1964,3013
1965,4548
1966,6960
1967,2971
1968,V676
1969,6104
1970,5130
1971,V110
1972,25043
1973,9245
1974,04110
1975,56722
1976,0090
1977,85400
1978,9331
1979,9349
1980,V180
1981,30403
1982,72273
1983,99813
1984,E8846
1985,53021
1986,V1642
1987,7917
1988,E8700
1989,1700
1990,1649
1991,92420
1992,59582
1993,74259
1994,2390
1995,5181
1996,V8532
1997,E9421
1998,56729
1999,460
2000,V134
2001,3089
2002,70909
2003,36720
2004,4294
2005,2250
2006,42840
2007,2518
2008,20302
2009,23770
2010,3941
2011,3159
2012,4808
2013,44289
2014,34200
2015,43853
2016,3549
2017,9211
2018,42983
2019,9598
2020,1459
2021,85221
2022,E9064
2023,V1241
2024,69271
2025,E8543
2026,E8869
2027,73010
2028,V560
2029,2693
2030,60783
2031,33382
2032,38612
2033,9212
2034,30480
2035,29534
2036,8409
2037,V0261
2038,7248
2039,45930
2040,36966
2041,2899
2042,00800
2043,E9356
2044,80100
2045,4570
2046,78603
2047,7868
2048,7991
2049,27900
2050,25202
2051,7271
2052,99604
2053,28260
2054,7992
2055,34202
2056,73028
2057,75611
2058,4610
2059,71848
2060,E9802
2061,9243
2062,V4985
2063,9658
2064,8931
2065,39890
2066,45184
2067,94225
2068,53020
2069,75569
2070,3241
2071,25053
2072,62131
2073,V5875
2074,61189
2075,7109
2076,V4459
2077,6820
2078,E8160
2079,2273
2080,6954
2081,72992
2082,V8537
2083,5952
2084,82000
2085,0701
2086,8749
2087,1619
2088,04102
2089,3210
2090,5819
2091,0785
2092,37272
2093,V653
2094,9168
2095,V177
2096,35989
2097,1125
2098,99520
2099,37991
2100,4733
2101,71532
2102,73006
2103,4476
2104,59659
2105,V558
2106,431
2107,6160
2108,135
2109,36961
2110,V1589
2111,6141
2112,78843
2113,61181
2114,1966
2115,2441
2116,92320
2117,56721
2118,5539
2119,9053
2120,V5391
2121,7934
2122,2723
2123,9233
2124,V8539
2125,30570
2126,E9504
2127,3334
2128,59789
2129,30989
2130,61179
2131,64663
2132,7869
2133,03844
2134,7593
2135,73024
2136,44022
2137,9992
2138,37400
2139,3099
2140,7079
2141,78833
2142,E8259
2143,7590
2144,44029
2145,24960
2146,4232
2147,27730
2148,78891
2149,5309
2150,72879
2151,25003
2152,5988
2153,36043
2154,V4585
2155,2555
2156,4561
2157,0412
2158,7504
2159,2511
2160,9929
2161,8064
2162,4479
2163,99931
2164,78799
2165,V1869
2166,36320
2167,E9358
2168,34291
2169,3679
2170,78071
2171,72762
2172,5889
2173,1990
2174,42742
2175,78862
2176,V553
2177,30561
2178,1452
2179,52540
2180,99602
2181,42652
2182,8026
2183,9239
2184,1449
2185,138
2186,5847
2187,30522
2188,7513
2189,33700
2190,9110
2191,44502
2192,9678
2193,58181
2194,24930
2195,V7381
2196,56213
2197,8220
2198,44481
2199,2395
2200,34591
2201,8471
2202,9219
2203,34550
2204,37714
2205,78072
2206,2357
2207,20190
2208,53541
2209,V652
2210,95909
2211,2382
2212,99683
2213,V861
2214,500
2215,44281
2216,6963
2217,90241
2218,45931
2219,5269
2220,9222
2221,217
2222,V620
2223,2734
2224,82020
2225,41512
2226,78262
2227,4408
2228,6803
2229,36252
2230,99939
2231,30393
2232,2365
2233,V5415
2234,33729
2235,V4509
2236,V4361
2237,4295
2238,79430
2239,4430
2240,V7619
2241,53511
2242,30023
2243,36615
2244,V8289
2245,E8801
2246,25081
2247,V463
2248,78842
2249,2166
2250,E9359
2251,34440
2252,47826
2253,20260
2254,E9420
2255,78651
2256,4350
2257,E9447
2258,37993
2259,36846
2260,37300
2261,9980
2262,35981
2263,37214
2264,9352
2265,E9309
2266,38010
2267,51911
2268,2731
2269,E8810
2270,5111
2271,94811
2272,3369
2273,1987
2274,92311
2275,37433
2276,1140
2277,34600
2278,81602
2279,E9248
2280,3949
2281,59982
2282,71948
2283,70700
2284,8441
2285,V7286
2286,8700
2287,79380
2288,3574
2289,4592
2290,7235
2291,E956
2292,E9310
2293,9596
2294,1370
2295,73302
2296,5991
2297,3312
2298,46619
2299,70211
2300,70702
2301,29043
2302,42612
2303,2270
2304,2391
2305,72292
2306,7542
2307,3360
2308,52469
2309,73381
2310,36100
2311,3449
2312,V8531
2313,4822
2314,72251
2315,53290
2316,9190
2317,81600
2318,7200
2319,36810
2320,3560
2321,04100
2322,E9804
2323,7061
2324,V8523
2325,1490
2326,6988
2327,33821
2328,20070
2329,79389
2330,53130
2331,81601
2332,78051
2333,43812
2334,4210
2335,7889
2336,34580
2337,71591
2338,36840
2339,71909
2340,4941
2341,2888
2342,5379
2343,71594
2344,1940
2345,31289
2346,2860
2347,7853
2348,29284
2349,2808
2350,4719
2351,22801
2352,E9889
2353,75982
2354,2871
2355,2929
2356,24280
2357,6273
2358,42654
2359,V8533
2360,38915
2361,84510
2362,5306
2363,6190
2364,30181
2365,326
2366,42841
2367,V1649
2368,9878
2369,7932
2370,5969
2371,28950
2372,2104
2373,E9319
2374,71616
2375,7249
2376,3829
2377,1838
2378,V0759
2379,71740
2380,V1053
2381,72231
2382,57142
2383,V4289
2384,V5417
2385,5829
2386,73395
2387,68601
2388,81341
2389,28732
2390,2850
2391,23691
2392,99731
2393,2410
2394,09489
2395,9340
2396,1503
2397,79539
2398,V6545
2399,37200
2400,E9178
2401,32742
2402,V749
2403,3158
2404,E9201
2405,71955
2406,81382
2407,5720
2408,6959
2409,V1050
2410,4386
2411,2564
2412,E9364
2413,7018
2414,07044
2415,5551
2416,28984
2417,73729
2418,78441
2419,4417
2420,6910
2421,71891
2422,78902
2423,E9208
2424,7867
2425,82120
2426,V4383
2427,2462
2428,78969
2429,29383
2430,44101
2431,20040
2432,6089
2433,6828
2434,96500
2435,24901
2436,V770
2437,72871
2438,72664
2439,80502
2440,E8190
2441,82300
2442,2799
2443,52100
2444,29690
2445,20283
