ClmDiagnosisCode_2_ID,ClmDiagnosisCode_2
226,319
227,7931
228,30500
229,34400
230,7455
231,7935
232,7810
233,4478
234,1330
235,E8497
236,V643
237,2411
238,V5866
239,2858
240,6111
241,5601
242,6272
243,78701
244,2698
245,7842
246,78605
247,5939
248,V1259
249,V454
250,79389
251,78723
252,78905
253,V860
254,70715
255,92231
256,3051
257,60000
258,V7283
259,79431
260,V4581
261,V5811
262,3009
263,40310
264,7243
265,1840
266,72610
267,60784
268,37842
269,7244
270,7993
271,78060
272,51881
273,5110
274,28529
275,56989
276,1623
277,5379
278,V4501
279,78039
280,7042
281,7866
282,42823
283,73679
284,71690
285,7140
286,2749
287,2639
288,78192
289,4660
290,4920
291,1809
292,V4365
293,30272
294,29383
295,82009
296,56400
297,4770
298,0701
299,71656
300,45981
301,78650
302,V420
303,42611
304,7850
305,5856
306,V08
307,V173
308,72210
309,3940
310,27650
311,5589
312,5771
313,42789
314,7936
315,2769
316,2512
317,2536
318,71906
319,5183
320,4414
321,3310
322,6926
323,78097
324,78449
325,V1589
326,72283
327,4552
328,7881
329,7906
330,2875
331,6202
332,27542
333,99883
334,E8788
335,45340
336,4580
337,20900
338,41071
339,72989
340,7804
341,49321
342,V791
343,25070
344,8248
345,33182
346,2761
347,V1021
348,E8495
349,V1209
350,V725
351,V462
352,34690
353,3569
354,78093
355,1749
356,V829
357,4264
358,4389
359,1519
360,25201
361,79579
362,1970
363,6823
364,27651
365,78659
366,5853
367,53550
368,5363
369,V160
370,78720
371,V163
372,78791
373,7945
374,3671
375,0389
376,9974
377,2752
378,47819
379,V1581
380,E9179
381,7019
382,V550
383,V5889
384,20300
385,V5849
386,E8844
387,20070
388,V4511
389,42769
390,70705
391,2631
392,1531
393,7089
394,78609
395,33394
396,41090
397,E8789
398,2762
399,29410
400,43310
401,5991
402,72781
403,5855
404,E8796
405,3968
406,V6549
407,6224
408,V422
409,33819
410,V707
411,78052
412,44022
413,1963
414,2662
415,79099
416,2911
417,34461
418,V812
419,25001
420,V5881
421,78009
422,6110
423,44389
424,69589
425,V1509
426,78829
427,E9199
428,04185
429,20220
430,V4364
431,78722
432,3970
433,71945
434,9598
435,7843
436,53011
437,4372
438,V1083
439,5921
440,E8888
441,51189
442,2869
443,2753
444,7854
445,V536
446,51889
447,0709
448,4592
449,4440
450,5529
451,6250
452,7393
453,28522
454,V1269
455,V571
456,71907
457,V169
458,79380
459,1732
460,V4573
461,4149
462,6929
463,71944
464,1628
465,99591
466,V145
467,78930
468,30411
469,81401
470,1985
471,570
472,5768
473,2763
474,042
475,8708
476,71596
477,53390
478,V672
479,49121
480,462
481,87342
482,515
483,72871
484,72700
485,78099
486,V1011
487,2800
488,7231
489,7289
490,V0382
491,6113
492,2850
493,1419
494,E9358
495,V1043
496,1969
497,78057
498,71942
499,72885
500,25082
501,49120
502,72990
503,42979
504,7919
505,V5863
506,7837
507,78903
508,25050
509,E8859
510,0417
511,3439
512,29680
513,36201
514,4659
515,73730
516,V7650
517,40391
518,E9342
519,78460
520,4299
521,1541
522,591
523,7102
524,V4571
525,2729
526,25040
527,34831
528,3688
529,3090
530,43820
531,6826
532,V700
533,0414
534,5180
535,36202
536,25200
537,6279
538,4111
539,V1300
540,7100
541,V1042
542,78909
543,V065
544,2469
545,71597
546,7851
547,V7651
548,V703
549,71698
550,V5411
551,2589
552,25090
553,490
554,59989
555,79022
556,4550
557,3064
558,72251
559,43491
560,3699
561,53789
562,30002
563,33189
564,33183
565,71846
566,4940
567,84510
568,4404
569,8408
570,7241
571,29590
572,44024
573,6182
574,70711
575,2979
576,V153
577,79093
578,28981
579,71694
580,92310
581,30400
582,7828
583,27801
584,28489
585,5718
586,6829
587,V7231
588,4519
589,V4962
590,7101
591,V8801
592,71940
593,40291
594,27541
595,78194
596,725
597,5119
598,99529
599,71696
600,36510
601,5531
602,34409
603,30750
604,9190
605,3899
606,V1251
607,56211
608,30742
609,2799
610,V1261
611,37311
612,24200
613,78831
614,7230
615,36616
616,36330
617,9100
618,V5721
619,7873
620,20411
621,7224
622,2440
623,2682
624,7852
625,42840
626,V711
627,29570
628,1579
629,2400
630,V1272
631,71591
632,7899
633,70712
634,V741
635,2330
636,4538
637,32723
638,1715
639,29633
640,70700
641,V1051
642,78902
643,1100
644,72886
645,43330
646,34290
647,4401
648,71951
649,37921
650,9594
651,38900
652,4408
653,3482
654,78652
655,99520
656,1629
657,29630
658,7937
659,49391
660,73309
661,5854
662,2270
663,2910
664,42821
665,V4983
666,71956
667,5960
668,4549
669,29620
670,4289
671,70723
672,71943
673,5881
674,5185
675,4292
676,43811
677,1369
678,1890
679,34590
680,3548
681,7921
682,71947
683,2334
684,1123
685,3556
686,30001
687,4271
688,42843
689,V1749
690,70707
691,5368
692,7869
693,73399
694,486
695,E8809
696,V6406
697,78491
698,53510
699,8449
700,E918
701,V2651
702,514
703,4599
704,60886
705,29411
706,7880
707,1977
708,20281
709,2767
710,29212
711,4370
712,7822
713,V6709
714,V4586
715,470
716,42822
717,1748
718,3501
719,29281
720,V1301
721,2559
722,9083
723,E9310
724,78906
725,7211
726,30590
727,4270
728,V045
729,75319
730,28860
731,56409
732,V1279
733,42842
734,4618
735,1830
736,70703
737,73008
738,5559
739,V653
740,5778
741,7863
742,V6409
743,7234
744,2572
745,7177
746,79092
747,3549
748,2329
749,3384
750,78959
751,30391
752,60090
753,71948
754,41406
755,8208
756,V4976
757,V1551
758,V5862
759,2900
760,20480
761,8361
762,71592
763,73641
764,78904
765,3559
766,4739
767,29021
768,7876
769,340
770,V6284
771,V1588
772,1972
773,5880
774,49392
775,E8121
776,30393
777,V6751
778,E8150
779,5303
780,V7284
781,V7282
782,74345
783,V431
784,45341
785,8404
786,V074
787,04111
788,5738
789,E8498
790,22801
791,E9422
792,5277
793,V7791
794,37630
795,2725
796,7260
797,73313
798,49310
799,59780
800,7964
801,42610
802,92411
803,V8289
804,6028
805,87320
806,4279
807,71530
808,49300
809,3963
810,V427
811,V1047
812,3679
813,42761
814,4553
815,4400
816,78061
817,27802
818,78901
819,30928
820,E9331
821,1950
822,70704
823,9233
824,6102
825,V7641
826,99649
827,80705
828,1610
829,7831
830,2409
831,E9320
832,7914
833,V143
834,25003
835,4281
836,7452
837,7265
838,4263
839,71995
840,71536
841,53089
842,56721
843,7901
844,2721
845,7821
846,9597
847,6827
848,4293
849,7384
850,V861
851,36615
852,4512
853,71515
854,6101
855,04186
856,30011
857,7917
858,E9444
859,81000
860,78799
861,99662
862,5679
863,V4579
864,4619
865,43819
866,8911
867,V1087
868,42613
869,29650
870,43889
871,71844
872,30789
873,2750
874,7934
875,2539
876,38630
877,71849
878,2949
879,71905
880,8910
881,8472
882,68111
883,28800
884,59972
885,23871
886,99686
887,1101
888,7015
889,7048
890,3441
891,25052
892,9971
893,6029
894,5761
895,58889
896,2448
897,78096
898,1109
899,1961
900,V1309
901,4169
902,7068
903,52800
904,V5413
905,5889
906,700
907,6278
908,8082
909,62210
910,V770
911,7859
912,34830
913,04104
914,4556
915,2874
916,5920
917,2114
918,E8842
919,38420
920,E8881
921,V1302
922,72982
923,45829
924,V5832
925,5690
926,82523
927,30401
928,4733
929,7104
930,19889
931,53290
932,30390
933,55320
934,V6441
935,7845
936,38911
937,74762
938,5781
939,4380
940,7220
941,49320
942,25092
943,5934
944,61189
945,0419
946,V714
947,V1079
948,3558
949,61804
950,3109
951,4871
952,V151
953,3379
954,V5481
955,71589
956,1911
957,4239
958,71955
959,V499
960,V671
961,40490
962,V1007
963,8409
964,V1641
965,E9270
966,07819
967,8054
968,25639
969,V608
970,V1252
971,71949
972,71595
973,5989
974,45989
975,78552
976,1982
977,2281
978,43300
979,5198
980,3540
981,78054
982,78607
983,44422
984,E916
985,4548
986,2395
987,88100
988,4142
989,78869
990,70710
991,34989
992,8860
993,V079
994,71954
995,37621
996,V441
997,1739
998,V1271
999,44029
1000,5968
1001,5550
1002,61172
1003,99680
1004,70709
1005,7094
1006,1550
1007,2827
1008,07999
1009,4571
1010,71100
1011,45821
1012,V426
1013,30182
1014,44421
1015,V1044
1016,V2540
1017,V722
1018,1952
1019,99739
1020,36812
1021,9160
1022,71990
1023,7176
1024,20280
1025,2939
1026,38611
1027,42732
1028,V6759
1029,1983
1030,99813
1031,71957
1032,E9068
1033,V1053
1034,52100
1035,71511
1036,5521
1037,1919
1038,1882
1039,6961
1040,72660
1041,9953
1042,44381
1043,25042
1044,6081
1045,V1642
1046,41402
1047,7580
1048,36816
1049,E9290
1050,7246
1051,73392
1052,0413
1053,V815
1054,41181
1055,V8525
1056,43401
1057,193
1058,2967
1059,72272
1060,3538
1061,59654
1062,V053
1063,V771
1064,59080
1065,81342
1066,96500
1067,1179
1068,53540
1069,99889
1070,7503
1071,31234
1072,1539
1073,80702
1074,2669
1075,3561
1076,8448
1077,27540
1078,3371
1079,5933
1080,95909
1081,78729
1082,3319
1083,9054
1084,94431
1085,6100
1086,4210
1087,4928
1088,9982
1089,20410
1090,V679
1091,7808
1092,V1504
1093,53560
1094,3314
1095,23770
1096,71534
1097,5951
1098,25510
1099,8362
1100,70713
1101,4379
1102,E8499
1103,V850
1104,8922
1105,4386
1106,1949
1107,2930
1108,56081
1109,1737
1110,5963
1111,4258
1112,7179
1113,0088
1114,V7611
1115,V802
1116,42741
1117,V5864
1118,71841
1119,70714
1120,60010
1121,78820
1122,53511
1123,5569
1124,6103
1125,V5812
1126,72190
1127,25081
1128,6822
1129,74259
1130,3312
1131,2390
1132,E9298
1133,3331
1134,79902
1135,37300
1136,30480
1137,71966
1138,V1052
1139,V168
1140,8921
1141,2811
1142,78862
1143,2452
1144,78907
1145,V442
1146,6960
1147,04112
1148,5259
1149,36840
1150,61610
1151,78064
1152,E8792
1153,28983
1154,1735
1155,138
1156,1962
1157,3798
1158,28850
1159,72273
1160,70400
1161,27549
1162,2535
1163,40300
1164,70720
1165,99643
1166,71538
1167,3542
1168,72691
1169,71580
1170,V4574
1171,V690
1172,6953
1173,99601
1174,71950
1175,37100
1176,5693
1177,7011
1178,72400
1179,00845
1180,1886
1181,72740
1182,43810
1183,5194
1184,60001
1185,45342
1186,6011
1187,4541
1188,99527
1189,135
1190,V066
1191,8798
1192,78651
1193,78835
1194,59589
1195,71230
1196,0394
1197,7847
1198,7833
1199,29634
1200,1745
1201,E8781
1202,1974
1203,V111
1204,3180
1205,07811
1206,V134
1207,2555
1208,73020
1209,27903
1210,0539
1211,7944
1212,35921
1213,32751
1214,V4389
1215,9140
1216,V641
1217,3531
1218,99592
1219,83920
1220,99674
1221,6959
1222,E9689
1223,E9208
1224,7109
1225,73710
1226,3488
1227,30503
1228,1410
1229,44020
1230,3575
1231,81500
1232,8470
1233,20502
1234,9095
1235,7062
1236,78863
1237,4720
1238,52181
1239,30029
1240,2760
1241,20010
1242,5642
1243,38831
1244,6264
1245,V573
1246,4423
1247,2888
1248,V551
1249,6235
1250,V061
1251,29594
1252,72751
1253,72612
1254,7020
1255,2700
1256,27652
1257,V142
1258,38830
1259,7172
1260,79021
1261,V2889
1262,99811
1263,41072
1264,V1506
1265,E8799
1266,75612
1267,78951
1268,V642
1269,70722
1270,2788
1271,99677
1272,53240
1273,3694
1274,V0254
1275,7354
1276,88110
1277,V4611
1278,1971
1279,E9278
1280,4371
1281,2443
1282,72231
1283,5168
1284,78551
1285,56039
1286,1120
1287,73349
1288,7282
1289,78899
1290,E8120
1291,V440
1292,30560
1293,61171
1294,7099
1295,78606
1296,5581
1297,4260
1298,5941
1299,2841
1300,3019
1301,V122
1302,5305
1303,30490
1304,5723
1305,8489
1306,99659
1307,95901
1308,4919
1309,1103
1310,42490
1311,4010
1312,57140
1313,55321
1314,4262
1315,4588
1316,3814
1317,5711
1318,25541
1319,5239
1320,30981
1321,29530
1322,99681
1323,71981
1324,30183
1325,37992
1326,71699
1327,5362
1328,36211
1329,5799
1330,28731
1331,34982
1332,30392
1333,1960
1334,34200
1335,5715
1336,7571
1337,69010
1338,56213
1339,0958
1340,71691
1341,45119
1342,68100
1343,2774
1344,V1250
1345,2777
1346,29020
1347,4242
1348,6918
1349,262
1350,7390
1351,4561
1352,2290
1353,79409
1354,V1559
1355,28803
1356,5439
1357,29632
1358,41419
1359,2808
1360,99673
1361,37923
1362,99859
1363,73301
1364,4472
1365,1744
1366,43884
1367,72631
1368,71901
1369,20210
1370,79430
1371,485
1372,0310
1373,56984
1374,8460
1375,51884
1376,36511
1377,3682
1378,V719
1379,V7381
1380,V5309
1381,1540
1382,5999
1383,99676
1384,E9309
1385,E9412
1386,78864
1387,V7799
1388,84209
1389,37515
1390,70724
1391,V4572
1392,2123
1393,73720
1394,42830
1395,73642
1396,4430
1397,V1082
1398,V6700
1399,1723
1400,5969
1401,E9063
1402,07070
1403,72270
1404,29572
1405,7969
1406,5967
1407,59651
1408,11284
1409,V059
1410,4409
1411,6089
1412,74100
1413,78721
1414,79381
1415,7801
1416,5199
1417,78094
1418,2116
1419,59389
1420,5070
1421,0091
1422,7149
1423,1820
1424,5793
1425,E9478
1426,7473
1427,3182
1428,41091
1429,36811
1430,V444
1431,20510
1432,7515
1433,2521
1434,53086
1435,78262
1436,4294
1437,82100
1438,7292
1439,7905
1440,4732
1441,38643
1442,3689
1443,5950
1444,4420
1445,7249
1446,500
1447,1505
1448,99931
1449,71697
1450,5759
1451,5819
1452,08881
1453,7279
1454,74190
1455,4243
1456,V681
1457,1889
1458,7871
1459,05313
1460,34931
1461,1122
1462,797
1463,92420
1464,E9288
1465,5851
1466,1605
1467,7144
1468,V1006
1469,4471
1470,V4561
1471,V676
1472,V4970
1473,5779
1474,0785
1475,E8189
1476,42989
1477,48230
1478,3829
1479,6039
1480,7235
1481,9092
1482,41412
1483,E8849
1484,V1352
1485,V810
1486,V421
1487,V589
1488,E9064
1489,72409
1490,37062
1491,70900
1492,7212
1493,27902
1494,V5878
1495,8261
1496,9249
1497,1561
1498,33721
1499,43882
1500,1727
1501,4160
1502,261
1503,3599
1504,72709
1505,7098
1506,99830
1507,43821
1508,2190
1509,38870
1510,V1085
1511,2355
1512,1551
1513,2728
1514,73739
1515,53019
1516,31200
1517,55090
1518,V5844
1519,3670
1520,V078
1521,2252
1522,75989
1523,7963
1524,78600
1525,2392
1526,56941
1527,2830
1528,99671
1529,5238
1530,72611
1531,V4361
1532,68110
1533,E9600
1534,4465
1535,28866
1536,E9393
1537,25062
1538,92401
1539,28989
1540,V443
1541,78969
1542,2812
1543,29189
1544,3962
1545,92320
1546,1978
1547,70909
1548,30929
1549,4821
1550,6820
1551,4351
1552,49322
1553,2391
1554,57510
1555,71842
1556,07810
1557,4412
1558,9593
1559,7930
1560,32382
1561,5772
1562,6104
1563,59659
1564,1479
1565,6944
1566,5691
1567,V667
1568,V1004
1569,6273
1570,E8798
1571,E8785
1572,25091
1573,6989
1574,V119
1575,40211
1576,61805
1577,E8801
1578,36917
1579,53501
1580,53020
1581,57511
1582,1991
1583,40311
1584,V7610
1585,56089
1586,9721
1587,5852
1588,04590
1589,3574
1590,70583
1591,260
1592,81341
1593,460
1594,V180
1595,2374
1596,30523
1597,8976
1598,7397
1599,42831
1600,57410
1601,34580
1602,V5873
1603,23879
1604,56983
1605,42841
1606,71537
1607,V652
1608,45931
1609,72291
1610,7891
1611,36236
1612,38181
1613,4321
1614,78931
1615,72706
1616,92300
1617,3564
1618,V1508
1619,V167
1620,9595
1621,29010
1622,7907
1623,33828
1624,38010
1625,V1204
1626,36251
1627,5712
1628,36207
1629,0340
1630,V580
1631,1844
1632,2879
1633,9243
1634,V560
1635,83100
1636,E8780
1637,1742
1638,8950
1639,V090
1640,59010
1641,78062
1642,E9203
1643,V5419
1644,33391
1645,29631
1646,04109
1647,1968
1648,9013
1649,7994
1650,5269
1651,V8534
1652,20288
1653,7595
1654,56981
1655,5579
1656,2699
1657,9222
1658,29532
1659,72211
1660,7949
1661,52310
1662,65421
1663,73302
1664,E9438
1665,3079
1666,92232
1667,7092
1668,8500
1669,30021
1670,2357
1671,5361
1672,11289
1673,V555
1674,20200
1675,70725
1676,5609
1677,82300
1678,7018
1679,4721
1680,33720
1681,51882
1682,71904
1683,4570
1684,36960
1685,52300
1686,99664
1687,5952
1688,541
1689,9800
1690,95911
1691,59984
1692,81220
1693,2899
1694,7358
1695,84503
1696,41405
1697,3229
1698,V416
1699,71636
1700,03842
1701,9070
1702,2739
1703,36544
1704,6930
1705,V655
1706,92410
1707,6868
1708,30181
1709,56489
1710,V4283
1711,81209
1712,7030
1713,V626
1714,43812
1715,71820
1716,7238
1717,73673
1718,V452
1719,78003
1720,V662
1721,6970
1722,3383
1723,7811
1724,34600
1725,734
1726,5645
1727,57450
1728,2692
1729,5790
1730,V138
1731,73026
1732,40491
1733,V113
1734,5285
1735,3369
1736,72401
1737,7200
1738,1741
1739,V1781
1740,5370
1741,9181
1742,1724
1743,71646
1744,9056
1745,3570
1746,29690
1747,1504
1748,5724
1749,80701
1750,6010
1751,4358
1752,99666
1753,82021
1754,2162
1755,20801
1756,73027
1757,78603
1758,587
1759,36332
1760,4266
1761,5762
1762,78966
1763,8360
1764,V118
1765,7999
1766,V141
1767,E8791
1768,36522
1769,5710
1770,72690
1771,23872
1772,V1059
1773,53010
1774,3363
1775,37401
1776,92311
1777,7889
1778,99791
1779,3594
1780,1619
1781,27700
1782,V058
1783,56729
1784,99832
1785,3239
1786,9729
1787,71598
1788,71881
1789,3342
1790,79399
1791,2920
1792,V5416
1793,3485
1794,49301
1795,5995
1796,30520
1797,3674
1798,4568
1799,36900
1800,78601
1801,70211
1802,78056
1803,V7647
1804,4422
1805,34510
1806,3813
1807,6258
1808,42820
1809,V4281
1810,99654
1811,71517
1812,V0489
1813,V446
1814,V491
1815,73311
1816,71958
1817,20301
1818,V0179
1819,8052
1820,07032
1821,5959
1822,9341
1823,05319
1824,94800
1825,7350
1826,28733
1827,56031
1828,62211
1829,2168
1830,684
1831,38840
1832,V4989
1833,2382
1834,27730
1835,E9479
1836,1980
1837,V5872
1838,1738
1839,6019
1840,42650
1841,71959
1842,2713
1843,71593
1844,2468
1845,78261
1846,2121
1847,2510
1848,79500
1849,64941
1850,1888
1851,2462
1852,56401
1853,5571
1854,7391
1855,2638
1856,36256
1857,2733
1858,74402
1859,V709
1860,41041
1861,4419
1862,V8539
1863,7310
1864,78838
1865,2849
1866,36653
1867,1625
1868,9051
1869,1943
1870,36619
1871,V5830
1872,7885
1873,81345
1874,1468
1875,217
1876,2890
1877,1709
1878,1538
1879,47830
1880,61181
1881,72749
1882,V732
1883,20920
1884,29600
1885,45933
1886,81200
1887,30501
1888,29654
1889,9752
1890,5306
1891,5770
1892,2149
1893,34211
1894,V425
1895,7960
1896,E9315
1897,V1503
1898,E8704
1899,V620
1900,2143
1901,V1009
1902,94500
1903,V780
1904,84200
1905,2442
1906,71680
1907,84210
1908,6805
1909,64303
1910,55092
1911,3003
1912,72888
1913,29043
1914,3368
1915,82020
1916,38600
1917,4731
1918,5758
1919,6271
1920,83804
1921,6988
1922,E9443
1923,36234
1924,24220
1925,73681
1926,V259
1927,6869
1928,9120
1929,7078
1930,51911
1931,71900
1932,59971
1933,57142
1934,34511
1935,53190
1936,60020
1937,3181
1938,V538
1939,2738
1940,30781
1941,71290
1942,0416
1943,72670
1944,94811
1945,2410
1946,75311
1947,72884
1948,99812
1949,3732
1950,2839
1951,27906
1952,03843
1953,20038
1954,5756
1955,73025
1956,7818
1957,V133
1958,33818
1959,34700
1960,9194
1961,81400
1962,49122
1963,1510
1964,72672
1965,30009
1966,44329
1967,78499
1968,1512
1969,7286
1970,36813
1971,71847
1972,99661
1973,3649
1974,81203
1975,78071
1976,6954
1977,V4509
1978,73741
1979,20283
1980,317
1981,36204
1982,8941
1983,30747
1984,E8843
1985,30023
1986,V0752
1987,8820
1988,37939
1989,E8786
1990,41011
1991,7233
1992,V1505
1993,E9053
1994,9596
1995,3330
1996,4275
1997,72633
1998,52460
1999,34292
2000,37263
2001,78199
2002,42760
2003,4449
2004,04102
2005,7942
2006,V1507
2007,E9201
2008,3492
2009,42983
2010,7875
2011,2419
2012,53782
2013,3534
2014,6183
2015,69279
2016,1965
2017,72293
2018,2148
2019,2982
2020,2305
2021,4510
2022,5839
2023,44023
2024,07031
2025,V1253
2026,1918
2027,04184
2028,V4972
2029,7318
2030,V8741
2031,60091
2032,78842
2033,V5332
2034,59000
2035,36504
2036,8020
2037,6108
2038,V4382
2039,E9240
2040,2144
2041,V5417
2042,3432
2043,20008
2044,56942
2045,27703
2046,1976
2047,5551
2048,86121
2049,72705
2050,2867
2051,7173
2052,7239
2053,32742
2054,80605
2055,27789
2056,33520
2057,7202
2058,8240
2059,6181
2060,99851
2061,28809
2062,7079
2063,41092
2064,V7649
2065,36252
2066,2441
2067,V1359
2068,7867
2069,5680
2070,38022
2071,36614
2072,E9293
2073,28249
2074,6924
2075,E887
2076,42833
2077,2863
2078,E9589
2079,4257
2080,20401
2081,2570
2082,74300
2083,E8769
2084,79095
2085,7264
2086,7932
2087,07030
2088,8439
2089,4847
2090,V069
2091,2511
2092,5845
2093,2394
2094,2451
2095,28262
2096,8244
2097,E8610
2098,36253
2099,51883
2100,30403
2101,27900
2102,390
2103,3576
2104,44629
2105,36611
2106,72632
2107,V1001
2108,71654
2109,V774
2110,7395
2111,E8700
2112,4590
2113,6238
2114,29689
2115,37430
2116,V5409
2117,75531
2118,V745
2119,71902
2120,71997
2121,37710
2122,71953
2123,79582
2124,7824
2125,V1003
2126,7379
2127,5728
2128,31235
2129,2599
2130,E8582
2131,V4363
2132,5283
2133,6146
2134,5300
2135,2534
2136,4718
2137,45620
2138,E915
2139,7366
2140,2550
2141,80700
2142,38023
2143,E8199
2144,V4576
2145,V1081
2146,62212
2147,2530
2148,V1241
2149,E9323
2150,9975
2151,2130
2152,36471
2153,V4973
2154,72280
2155,3159
2156,78050
2157,5178
2158,29610
2159,3568
2160,5538
2161,8730
2162,V1584
2163,4910
2164,82342
2165,V7399
2166,V110
2167,87343
2168,V1649
2169,36489
2170,E8502
2171,84213
2172,2384
2173,4911
2174,40501
2175,92400
2176,29284
2177,84500
2178,E9308
2179,2165
2180,7853
2181,71659
2182,V037
2183,V6120
2184,V5843
2185,7392
2186,1460
2187,81601
2188,99590
2189,36910
2190,E914
2191,5225
2192,57400
2193,9101
2194,41012
2195,45930
2196,E9384
2197,V068
2198,70706
2199,75317
2200,5539
2201,30570
2202,73017
2203,69270
2204,2459
2205,34489
2206,1481
2207,36257
2208,71689
2209,40410
2210,1898
2211,8951
2212,52462
2213,4474
2214,4542
2215,V6542
2216,7273
2217,78059
2218,37214
2219,2325
2220,4377
2221,6241
2222,7014
2223,8972
2224,7361
2225,9155
2226,7586
2227,20600
2228,E9299
2229,36283
2230,2727
2231,V7652
2232,43320
2233,64821
2234,2399
2235,8792
2236,E8839
2237,V537
2238,73676
2239,E911
2240,E9173
2241,61801
2242,36652
2243,5307
2244,E9209
2245,28959
2246,7466
2247,38910
2248,7504
2249,30780
2250,4918
2251,8931
2252,78602
2253,V7109
2254,94514
2255,5647
2256,99678
2257,7218
2258,V816
2259,75313
2260,2532
2261,30421
2262,73743
2263,430
2264,4387
2265,V109
2266,36720
2267,70721
2268,37942
2269,6239
2270,7423
2271,5780
2272,V5399
2273,34202
2274,73006
2275,33385
2276,V4360
2277,36810
2278,V4575
2279,30440
2280,2393
2281,7394
2282,V161
2283,E8589
2284,V453
2285,29042
2286,E9356
2287,79503
2288,1578
2289,E8880
2290,71236
2291,56200
2292,4808
2293,179
2294,4540
2295,6020
2296,73340
2297,9949
2298,71533
2299,7290
2300,E9328
2301,59582
2302,3278
2303,71965
2304,5722
2305,31539
2306,8058
2307,72743
2308,40492
2309,6160
2310,9130
2311,72889
2312,9057
2313,1108
2314,E9359
2315,71594
2316,6210
2317,20500
2318,71856
2319,34839
2320,43850
2321,20590
2322,2891
2323,5800
2324,0399
2325,6251
2326,E8783
2327,36722
2328,25061
2329,6079
2330,8405
2331,33912
2332,4780
2333,29980
2334,1490
2335,V1322
2336,9529
2337,73090
2338,23873
2339,75312
2340,0380
2341,E9170
2342,9210
2343,8901
2344,V790
2345,71783
2346,79589
2347,99652
2348,31401
2349,431
2350,24240
2351,6824
2352,7385
2353,2558
2354,19882
2355,81381
2356,28260
2357,7313
2358,9631
2359,78322
2360,2731
2361,47829
2362,56481
2363,5699
2364,4373
2365,8407
2366,1912
2367,V549
2368,78002
2369,36242
2370,47820
2371,3101
2372,7103
2373,31230
2374,99684
2375,3017
2376,37230
2377,71504
2378,E9283
2379,05320
2380,6910
2381,E9460
2382,36233
2383,33900
2384,88102
2385,3108
2386,78939
2387,3249
2388,990
2389,8406
2390,79581
2391,3029
2392,V1002
2393,1548
2394,71620
2395,82123
2396,35800
2397,29635
2398,7355
2399,3870
2400,81201
2401,73600
2402,81344
2403,80220
2404,V1041
2405,74685
2406,60021
2407,E9178
2408,1105
2409,95914
2410,1543
2411,78053
2412,9168
2413,72142
2414,V5401
2415,88111
2416,6981
2417,72761
2418,V6110
2419,43881
2420,2764
2421,4476
2422,29502
2423,V0189
2424,V1069
2425,36254
2426,28982
2427,E9353
2428,7399
2429,81382
2430,64203
2431,2793
2432,3016
2433,7841
2434,E9198
2435,71514
2436,31400
2437,V6543
2438,53370
2439,73329
2440,E8496
2441,6260
2442,V016
2443,30112
2444,6249
2445,64893
2446,2388
2447,4572
2448,E8694
