ClmDiagnosisCode_7_ID,ClmDiagnosisCode_7
446,V0261
447,7837
448,8708
449,E9392
450,78321
451,V1559
452,72400
453,1892
454,V6759
455,5277
456,56211
457,72252
458,E8783
459,2762
460,V5832
461,4580
462,2409
463,79902
464,E9600
465,72700
466,24220
467,6010
468,V6282
469,3899
470,30520
471,0092
472,4263
473,V6549
474,59654
475,33819
476,9992
477,34700
478,3804
479,V1201
480,5718
481,27650
482,490
483,36250
484,V6284
485,78609
486,72989
487,23875
488,78909
489,70720
490,5845
491,2752
492,30393
493,1539
494,43882
495,78060
496,78192
497,E8790
498,71591
499,29630
500,30742
501,41071
502,71942
503,3540
504,V1003
505,4423
506,42841
507,53560
508,20288
509,75615
510,04112
511,8404
512,7885
513,7241
514,73309
515,4870
516,5959
517,5305
518,7224
519,43812
520,30400
521,7295
522,51883
523,7843
524,1100
525,9974
526,7813
527,52109
528,71191
529,2769
530,V4611
531,E8888
532,V6406
533,20280
534,04109
535,340
536,78720
537,43850
538,V4577
539,49320
540,7230
541,82381
542,71940
543,V141
544,4571
545,0380
546,56039
547,70700
548,V641
549,V1272
550,25052
551,V1087
552,E9179
553,43822
554,2767
555,78607
556,3694
557,2440
558,7868
559,5771
560,42843
561,193
562,7135
563,185
564,V5811
565,V4573
566,7030
567,30430
568,56989
569,88101
570,43491
571,1628
572,78701
573,4471
574,27540
575,5559
576,V169
577,7905
578,V5812
579,1983
580,40301
581,390
582,25080
583,37430
584,V1046
585,V829
586,00845
587,4779
588,25060
589,9941
590,V5332
591,V4588
592,5641
593,5194
594,V662
595,V5409
596,V0752
597,42820
598,2564
599,73015
600,3659
601,V770
602,V762
603,38611
604,3330
605,2766
606,42490
607,42732
608,49322
609,29634
610,V180
611,V160
612,V1051
613,725
614,5722
615,2820
616,V427
617,34839
618,2391
619,4549
620,7213
621,72660
622,3559
623,3968
624,04185
625,1734
626,2113
627,59972
628,04104
629,V620
630,42822
631,E8800
632,80700
633,2811
634,5225
635,58889
636,36201
637,42610
638,1889
639,79093
640,25062
641,5589
642,9980
643,3314
644,42832
645,7892
646,V5849
647,8910
648,2832
649,4659
650,7820
651,V1588
652,3669
653,V426
654,1991
655,V4972
656,9592
657,2777
658,3569
659,71943
660,5934
661,22802
662,E916
663,24900
664,07054
665,E887
666,29900
667,V7644
668,27801
669,E9444
670,2930
671,6827
672,56409
673,7234
674,5183
675,27802
676,34690
677,V7389
678,5601
679,9351
680,E8490
681,5303
682,30391
683,25050
684,V5901
685,4281
686,49122
687,99883
688,0416
689,4242
690,28529
691,5768
692,V441
693,5968
694,37230
695,6822
696,2148
697,4279
698,E8786
699,6235
700,E9354
701,42833
702,8249
703,6259
704,11289
705,53500
706,5920
707,4329
708,72290
709,7847
710,51911
711,3572
712,44020
713,40291
714,29020
715,7936
716,80702
717,72705
718,25092
719,7851
720,7863
721,40402
722,4169
723,25022
724,45989
725,78839
726,2799
727,73679
728,37632
729,5521
730,V667
731,9961
732,3129
733,V4579
734,E9363
735,V4985
736,2731
737,1820
738,2114
739,37400
740,30503
741,1962
742,71947
743,42613
744,85301
745,28269
746,27542
747,30500
748,V4975
749,73316
750,75319
751,6019
752,3320
753,99590
754,3481
755,V7612
756,78062
757,29980
758,60090
759,99659
760,V431
761,V0481
762,25012
763,7222
764,V1002
765,1977
766,2939
767,41519
768,4359
769,7921
770,5110
771,55090
772,135
773,2116
774,7850
775,51884
776,7177
777,71697
778,9341
779,E8121
780,59969
781,04186
782,29623
783,3019
784,3485
785,6929
786,3897
787,3319
788,4409
789,V538
790,30550
791,7935
792,78093
793,1532
794,03843
795,41405
796,35981
797,59010
798,37999
799,79439
800,70714
801,78059
802,6101
803,1970
804,99811
805,5723
806,71951
807,37601
808,2764
809,1890
810,72293
811,53390
812,71598
813,20040
814,V7282
815,1629
816,29021
817,42821
818,2538
819,7014
820,3689
821,59080
822,80703
823,72210
824,V810
825,V854
826,4372
827,07070
828,78820
829,E9174
830,3571
831,2863
832,78831
833,E9278
834,2733
835,79589
836,5309
837,30560
838,79430
839,43811
840,V1061
841,71845
842,3839
843,34460
844,78939
845,42769
846,71695
847,V422
848,9100
849,28800
850,72610
851,V065
852,3419
853,7801
854,73301
855,79099
856,73028
857,3331
858,78906
859,71535
860,2753
861,7845
862,53140
863,53782
864,64893
865,V1509
866,78703
867,8798
868,2662
869,71945
870,V142
871,1122
872,41011
873,99640
874,2721
875,2706
876,V4572
877,6961
878,70709
879,E8782
880,56942
881,7210
882,E897
883,4370
884,40300
885,1571
886,53550
887,49120
888,07032
889,40290
890,78729
891,20510
892,2810
893,5259
894,V4962
895,7265
896,4940
897,5569
898,71531
899,1736
900,V5862
901,5989
902,71906
903,78096
904,28803
905,80709
906,3519
907,05319
908,1885
909,0542
910,4619
911,4660
912,23871
913,45821
914,6146
915,99661
916,8300
917,72761
918,2559
919,7916
920,0539
921,3962
922,35989
923,2630
924,E8120
925,1729
926,4785
927,E8532
928,38870
929,V454
930,72611
931,V600
932,81301
933,2669
934,42830
935,5363
936,4408
937,42823
938,4149
939,V573
940,2819
941,41021
942,70713
943,72402
944,72982
945,03842
946,53190
947,4292
948,78460
949,34400
950,70704
951,566
952,3371
953,41012
954,500
955,70710
956,2384
957,55229
958,33183
959,71691
960,75612
961,29570
962,38619
963,92411
964,30002
965,4400
966,2888
967,4532
968,56723
969,V4361
970,41189
971,33818
972,28989
973,V812
974,700
975,72889
976,5715
977,2740
978,75310
979,4139
980,3688
981,3555
982,99681
983,7101
984,V860
985,V1749
986,462
987,71846
988,E9421
989,71789
990,45119
991,61171
992,30411
993,5371
994,7859
995,22804
996,2394
997,7969
998,2722
999,20410
1000,4380
1001,37487
1002,44422
1003,V769
1004,36256
1005,92310
1006,1534
1007,7384
1008,V4585
1009,71534
1010,V851
1011,6202
1012,7243
1013,40310
1014,2738
1015,7455
1016,55220
1017,53340
1018,V6700
1019,2448
1020,78550
1021,56481
1022,V163
1023,33399
1024,71516
1025,3109
1026,V109
1027,42611
1028,73730
1029,78651
1030,30590
1031,53020
1032,53541
1033,V7791
1034,99676
1035,52809
1036,V5417
1037,V4571
1038,99674
1039,29284
1040,7842
1041,72763
1042,99673
1043,70724
1044,V711
1045,36840
1046,5752
1047,80400
1048,4262
1049,7907
1050,78009
1051,V7189
1052,3674
1053,990
1054,1101
1055,99859
1056,03812
1057,V6149
1058,36653
1059,71986
1060,57142
1061,7246
1062,85220
1063,E8497
1064,45341
1065,6079
1066,99563
1067,37515
1068,V1041
1069,1739
1070,99639
1071,78959
1072,5579
1073,8054
1074,29384
1075,V1052
1076,6111
1077,3108
1078,99520
1079,7822
1080,99931
1081,1531
1082,73672
1083,5712
1084,99667
1085,1830
1086,5552
1087,20511
1088,E9443
1089,E9060
1090,95901
1091,E8171
1092,70706
1093,5178
1094,5880
1095,73302
1096,64891
1097,2865
1098,E9173
1099,36552
1100,71891
1101,42090
1102,38010
1103,72703
1104,V642
1105,E8796
1106,1961
1107,1469
1108,71500
1109,V652
1110,70715
1111,317
1112,V134
1113,3699
1114,4272
1115,73642
1116,1623
1117,1369
1118,7866
1119,92321
1120,7235
1121,99739
1122,42989
1123,29281
1124,37239
1125,48242
1126,70900
1127,70705
1128,3488
1129,8020
1130,9597
1131,5368
1132,53510
1133,V643
1134,E9068
1135,78723
1136,24280
1137,56881
1138,25071
1139,30183
1140,2303
1141,99813
1142,V745
1143,V6542
1144,5121
1145,5933
1146,V6709
1147,V066
1148,9972
1149,V5830
1150,3071
1151,70722
1152,40490
1153,3180
1154,4919
1155,E8844
1156,36960
1157,53642
1158,V074
1159,V2633
1160,3449
1161,71887
1162,1541
1163,V5413
1164,1984
1165,30780
1166,V463
1167,6279
1168,5855
1169,3561
1170,7283
1171,V443
1172,7019
1173,E9320
1174,1990
1175,99672
1176,4821
1177,2189
1178,V1302
1179,2864
1180,72709
1181,V4989
1182,25070
1183,4778
1184,7867
1185,82520
1186,3971
1187,E9352
1188,7871
1189,36910
1190,3181
1191,V4984
1192,78054
1193,4010
1194,45340
1195,5889
1196,99683
1197,70712
1198,2143
1199,36253
1200,42654
1201,1975
1202,68111
1203,8505
1204,04119
1205,5739
1206,9248
1207,5932
1208,V632
1209,6828
1210,61801
1211,59960
1212,25042
1213,3963
1214,V1069
1215,8676
1216,E8161
1217,4389
1218,72981
1219,28850
1220,28982
1221,V153
1222,2357
1223,64421
1224,56729
1225,71515
1226,43810
1227,V4561
1228,83101
1229,64923
1230,E9000
1231,20080
1232,71849
1233,E9361
1234,4387
1235,71990
1236,38910
1237,4142
1238,V748
1239,7098
1240,43320
1241,78904
1242,V122
1243,7960
1244,99642
1245,3369
1246,70721
1247,5306
1248,7093
1249,V771
1250,7079
1251,V1781
1252,6272
1253,45342
1254,2410
1255,1769
1256,59381
1257,78551
1258,7824
1259,7590
1260,6953
1261,8208
1262,7273
1263,37950
1264,V143
1265,35800
1266,5272
1267,7808
1268,36616
1269,57400
1270,V1006
1271,V7284
1272,78821
1273,5130
1274,29530
1275,73710
1276,30501
1277,5772
1278,E9055
1279,5184
1280,2399
1281,75650
1282,570
1283,4258
1284,79021
1285,V700
1286,3079
1287,20891
1288,11284
1289,3229
1290,5793
1291,8670
1292,72740
1293,42979
1294,V5419
1295,4465
1296,7810
1297,E8799
1298,71696
1299,20890
1300,5851
1301,2451
1302,V1309
1303,4732
1304,V589
1305,4540
1306,V5873
1307,82022
1308,2825
1309,7861
1310,E8845
1311,V7651
1312,V726
1313,9190
1314,5963
1315,27900
1316,56984
1317,5379
1318,48241
1319,73329
1320,E9308
1321,E9170
1322,4275
1323,72671
1324,1748
1325,07810
1326,V4981
1327,2903
1328,2638
1329,27549
1330,73017
1331,V1209
1332,6273
1333,73342
1334,5551
1335,V1261
1336,34291
1337,37300
1338,9160
1339,53789
1340,9192
1341,71949
1342,30561
1343,1410
1344,2396
1345,9089
1346,71533
1347,61804
1348,36254
1349,43884
1350,5581
1351,3536
1352,30301
1353,3432
1354,41090
1355,30570
1356,28983
1357,1104
1358,5695
1359,56738
1360,5848
1361,5821
1362,56983
1363,7282
1364,7011
1365,72280
1366,0796
1367,53641
1368,30150
1369,8088
1370,V8521
1371,1625
1372,734
1373,2355
1374,71950
1375,99641
1376,V078
1377,9779
1378,V5864
1379,29010
1380,3829
1381,72251
1382,3379
1383,1638
1384,3430
1385,5921
1386,7876
1387,99939
1388,5781
1389,1978
1390,36251
1391,3383
1392,9599
1393,5571
1394,2750
1395,7901
1396,44381
1397,V5721
1398,475
1399,29652
1400,3013
1401,7852
1402,78050
1403,92300
1404,2536
1405,57410
1406,V1589
1407,79389
1408,28263
1409,E8846
1410,6821
1411,8471
1412,V4509
1413,514
1414,72619
1415,5647
1416,5285
1417,V603
1418,6823
1419,99662
1420,3594
1421,73026
1422,5289
1423,0078
1424,36816
1425,71597
1426,99762
1427,71698
1428,V161
1429,99652
1430,V5875
1431,72633
1432,9110
1433,60010
1434,4822
1435,V7109
1436,36284
1437,8409
1438,9348
1439,V402
1440,E975
1441,80125
1442,7833
1443,0415
1444,43490
1445,1119
1446,8408
1447,53011
1448,25020
1449,3698
1450,30490
1451,9932
1452,33372
1453,E9504
1454,68110
1455,59982
1456,9079
1457,7354
1458,2813
1459,0701
1460,81101
1461,V1089
1462,V580
1463,V1081
1464,138
1465,39891
1466,7172
1467,2949
1468,7919
1469,88111
1470,31230
1471,7580
1472,V8749
1473,9092
1474,53551
1475,8900
1476,78838
1477,1972
1478,92311
1479,78194
1480,78061
1481,4419
1482,5852
1483,52460
1484,V5789
1485,71856
1486,70219
1487,7138
1488,E8843
1489,V1072
1490,6825
1491,1540
1492,V6441
1493,5820
1494,03840
1495,2521
1496,2452
1497,30001
1498,E9387
1499,37100
1500,34292
1501,7828
1502,71509
1503,99664
1504,72142
1505,42741
1506,79022
1507,61179
1508,5758
1509,99529
1510,71593
1511,E8839
1512,0310
1513,73345
1514,52310
1515,99604
1516,99833
1517,5829
1518,78469
1519,82322
1520,8361
1521,1735
1522,2411
1523,53501
1524,8761
1525,7949
1526,3090
1527,E9298
1528,7318
1529,71844
1530,4373
1531,7062
1532,34432
1533,1579
1534,25541
1535,79380
1536,71236
1537,6824
1538,9982
1539,4538
1540,43821
1541,53290
1542,8248
1543,1950
1544,44023
1545,71514
1546,2801
1547,7880
1548,V8281
1549,71538
1550,1743
1551,2699
1552,5790
1553,5779
1554,220
1555,7937
1556,96500
1557,E8199
1558,3575
1559,72704
1560,2889
1561,7262
1562,V061
1563,99669
1564,9953
1565,2532
1566,94800
1567,V536
1568,45184
1569,7515
1570,V4983
1571,E9290
1572,73392
1573,36544
1574,0088
1575,7202
1576,5529
1577,5761
1578,30181
1579,1744
1580,2558
1581,4420
1582,7449
1583,V1269
1584,53561
1585,V1508
1586,V171
1587,73671
1588,V8536
1589,1510
1590,5778
1591,74687
1592,7136
1593,85242
1594,36615
1595,7530
1596,31400
1597,7099
1598,7089
1599,71842
1600,44021
1601,8604
1602,72751
1603,7891
1604,E9452
1605,2830
1606,92401
1607,3576
1608,99678
1609,2893
1610,1718
1611,V144
1612,7836
1613,37433
1614,2468
1615,79581
1616,7841
1617,5362
1618,44031
1619,2141
1620,V0179
1621,25072
1622,78071
1623,36500
1624,7310
1625,4321
1626,6184
1627,E9478
1628,53130
1629,V7610
1630,V446
1631,6869
1632,4160
1633,5754
1634,V720
1635,73734
1636,E8785
1637,460
1638,V147
1639,92231
1640,95911
1641,81342
1642,5679
1643,3570
1644,27652
1645,78340
1646,3410
1647,40311
1648,7048
1649,25051
1650,29650
1651,E8160
1652,2808
1653,4478
1654,E9353
1655,78863
1656,78967
1657,4719
1658,5762
1659,20018
1660,V1250
1661,41412
1662,5691
1663,81220
1664,3510
1665,7352
1666,1121
1667,27482
1668,8469
1669,1727
1670,82123
1671,6232
1672,5713
1673,48232
1674,3099
1675,V068
1676,V5331
1677,2866
1678,E8792
1679,53783
1680,5738
1681,9694
1682,5988
1683,72232
1684,36610
1685,4553
1686,79399
1687,4592
1688,0549
1689,72673
1690,V4576
1691,4590
1692,V1007
1693,3182
1694,E9270
1695,73670
1696,V037
1697,95909
1698,2967
1699,V7285
1700,29663
1701,V110
1702,V554
1703,2874
1704,V672
1705,V159
1706,8971
1707,3529
1708,74190
1709,V425
1710,V123
1711,38830
1712,36130
1713,9130
1714,E9323
1715,7831
1716,V5481
1717,78891
1718,30300
1719,99769
1720,V0260
1721,00842
1722,V1043
1723,81500
1724,7212
1725,47830
1726,9331
1727,5711
1728,04100
1729,38389
1730,3003
1731,6959
1732,29620
1733,E8780
1734,E9503
1735,9593
1736,29181
1737,V1851
1738,6201
1739,79579
1740,2592
1741,V6409
1742,30924
1743,56212
1744,36900
1745,7932
1746,42742
1747,4131
1748,E9429
1749,1974
1750,V5489
1751,2728
1752,6230
1753,452
1754,1966
1755,74100
1756,29212
1757,71902
1758,29689
1759,E8791
1760,78862
1761,V1253
1762,20300
1763,8921
1764,24200
1765,56941
1766,1965
1767,27783
1768,5710
1769,8419
1770,1737
1771,E8694
1772,99731
1773,72990
1774,9140
1775,7350
1776,9222
1777,31401
1778,6083
1779,78899
1780,41092
1781,4404
1782,2631
1783,V4976
1784,E8495
1785,6819
1786,36510
1787,V5309
1788,7092
1789,6262
1790,56722
1791,E8528
1792,27700
1793,73606
1794,V8289
1795,2165
1796,38013
1797,V4282
1798,6260
1799,71886
1800,V1204
1801,7020
1802,V8534
1803,40599
1804,V1501
1805,1124
1806,2513
1807,9229
1808,20401
1809,71966
1810,80600
1811,71905
1812,V5415
1813,5369
1814,28861
1815,4555
1816,61889
1817,34550
1818,7289
1819,9951
1820,9072
1821,30461
1822,7220
1823,8472
1824,41072
1825,36000
1826,30151
1827,V1541
1828,2550
1829,6253
1830,4847
1831,51181
1832,30021
1833,7454
1834,11285
1835,8407
1836,78903
1837,29632
1838,71981
1839,V549
1840,30563
1841,30433
1842,V5881
1843,6960
1844,81001
1845,75683
1846,V1252
1847,44029
1848,4351
1849,8832
1850,5952
1851,6181
1852,72211
1853,9986
1854,2388
1855,25043
1856,68601
1857,6930
1858,3823
1859,25090
1860,3882
1861,37120
1862,28260
1863,29500
1864,5642
1865,5198
1866,1619
1867,03811
1868,4738
1869,V5339
1870,9161
1871,5374
1872,6028
1873,V1351
1874,2839
1875,51919
1876,99882
1877,04110
1878,2443
1879,V1009
1880,5264
1881,52100
1882,3502
1883,8449
1884,7948
1885,4760
1886,85400
1887,41091
1888,1179
1889,6829
1890,99989
1891,5733
1892,29532
1893,80701
1894,7078
1895,74761
1896,4259
1897,44024
1898,79402
1899,59382
1900,2181
1901,9713
1902,30023
1903,5969
1904,92420
1905,51882
1906,3484
1907,71955
1908,3862
1909,2792
1910,V7381
1911,5724
1912,61189
1913,20502
1914,87349
1915,V8531
1916,28730
1917,30431
1918,7038
1919,8440
1920,53082
1921,71956
1922,78907
1923,V1085
1924,V602
1925,30481
1926,9581
1927,5834
1928,V1249
1929,79094
1930,V1082
1931,4588
1932,71511
1933,45620
1934,36844
1935,E9178
1936,59789
1937,7385
1938,83104
1939,29540
1940,1759
1941,78191
1942,2419
1943,E9300
1944,43401
1945,99799
1946,31234
1947,78724
1948,4412
1949,92320
1950,8242
1951,4422
1952,45931
1953,79409
1954,28959
1955,0785
1956,5645
1957,40492
1958,43819
1959,7284
1960,1611
1961,78002
1962,42842
1963,36217
1964,71959
1965,87200
1966,99682
1967,1519
1968,2727
1969,78721
1970,8701
1971,37991
1972,5650
1973,43311
1974,9057
1975,4559
1976,9212
1977,8220
1978,5531
1979,1888
1980,1103
1981,1707
1982,9063
1983,7503
1984,9349
1985,4479
1986,87343
1987,9596
1988,3538
1989,2920
1990,3009
1991,6103
1992,5163
1993,03810
1994,70725
1995,78199
1996,72291
1997,71811
1998,30272
1999,9690
2000,7899
2001,40201
2002,71530
2003,1503
2004,72768
2005,9975
2006,51902
2007,35781
2008,3368
2009,1906
2010,36813
2011,6278
2012,38918
2013,9620
2014,6150
2015,8439
2016,53350
2017,73381
2018,78964
2019,38181
2020,99832
2021,38635
2022,56985
2023,5811
2024,20210
2025,40210
2026,92410
2027,19881
2028,71537
2029,72081
2030,E9208
2031,4770
2032,V7799
2033,5120
2034,V6120
2035,71740
2036,57450
2037,2867
2038,V8802
2039,7869
2040,3489
2041,8406
2042,30421
2043,25061
2044,E8502
2045,0400
2046,71901
2047,8748
2048,4210
2049,44481
2050,71908
2051,V1584
2052,60784
2053,2726
2054,72283
2055,V4971
2056,587
2057,44421
2058,7963
2059,V059
2060,V416
2061,2310
2062,V0262
2063,45621
2064,73303
2065,71948
2066,4430
2067,9916
2068,5538
2069,5649
2070,56030
2071,6018
2072,34510
2073,73399
2074,2518
2075,34500
2076,V741
2077,V8525
2078,8362
2079,6238
2080,3363
2081,E9019
2082,78603
2083,E8150
2084,V6289
2085,V168
2086,E9279
2087,E9069
2088,72670
2089,5566
2090,99677
2091,36611
2092,59389
2093,9642
2094,8026
2095,34201
2096,2704
2097,30480
2098,9070
2099,78842
2100,84510
2101,V1084
2102,45930
2103,28866
2104,92400
2105,20301
2106,V725
2107,2300
2108,86804
2109,V453
2110,99779
2111,6179
2112,07811
2113,V558
2114,24901
2115,71749
2116,99601
2117,61809
2118,5716
2119,2352
2120,9942
2121,6110
2122,41406
2123,30285
2124,7104
2125,7238
2126,81249
2127,37851
2128,E9299
2129,88100
2130,56089
2131,E9889
2132,E9424
2133,30423
2134,78930
2135,25081
2136,29282
2137,78499
2138,23873
2139,40403
2140,E9358
2141,5206
2142,4539
2143,23879
2144,1741
2145,82101
2146,7211
2147,7944
2148,V1202
2149,29644
2150,72871
2151,78951
2152,42983
2153,E8801
2154,41041
2155,4820
2156,V8535
2157,71694
2158,4238
2159,1987
2160,V5411
2161,9678
2162,V5831
2163,7933
2164,1702
2165,19882
2166,2572
2167,1742
2168,1719
2169,V1359
2170,7539
2171,32751
2172,72992
2173,4780
2174,03849
2175,4541
2176,30748
2177,20200
2178,1981
2179,60499
2180,2858
2181,57490
2182,73739
2183,5539
2184,29043
2185,1880
2186,V448
2187,78934
2188,34610
2189,V0254
2190,2400
2191,74259
2192,6989
2193,1733
2194,V4366
2195,87360
2196,E856
2197,73341
2198,7595
2199,52801
2200,8448
2201,29600
2202,5299
2203,44389
2204,29665
2205,4829
2206,7358
2207,56782
2208,7423
2209,29381
2210,501
2211,5798
2212,30470
2213,36202
2214,E8580
2215,1745
2216,6271
2217,81201
2218,25053
2219,36274
2220,32726
2221,3629
2222,7469
2223,34210
2224,28262
2225,53240
2226,V550
2227,73719
2228,V4575
2229,7817
2230,5750
2231,25041
2232,4519
2233,20281
2234,6258
2235,V5843
2236,36614
2237,V816
2238,4558
2239,2511
2240,2250
2241,1509
2242,61172
2243,2651
2244,7991
2245,42652
2246,4730
2247,V1040
2248,75989
2249,5168
2250,V7619
2251,85200
2252,82009
2253,6186
2254,V444
2255,57149
2256,38921
2257,81221
2258,E9293
2259,52550
2260,V606
2261,80500
2262,E8842
2263,43853
2264,7394
2265,20048
2266,20000
2267,8830
2268,1109
2269,V551
2270,1490
2271,20411
2272,81305
2273,V452
2274,7175
2275,57510
2276,3321
2277,71964
2278,7149
2279,34282
2280,30540
2281,24940
2282,2328
2283,30014
2284,E8170
2285,E9202
2286,4731
2287,56969
2288,1969
2289,30420
2290,71885
2291,47879
2292,4243
2293,48283
2294,45111
2295,9243
2296,1542
2297,E956
2298,5960
2299,E9413
2300,2182
2301,5780
2302,8240
2303,70711
2304,1460
2305,7917
2306,9158
2307,6931
2308,44324
2309,41404
2310,73609
2311,47829
2312,4610
2313,179
2314,35782
2315,53012
2316,42760
2317,3574
2318,42840
2319,1921
2320,75521
2321,40401
2322,E9063
2323,36361
2324,8080
2325,3542
2326,75314
2327,34212
2328,2144
2329,2850
2330,20500
2331,7964
2332,2169
2333,1173
2334,7992
2335,4561
2336,2330
2337,7399
2338,3159
2339,71904
2340,1118
2341,1844
2342,4266
2343,36471
2344,8058
2345,1971
2346,78832
2347,1809
2348,V7649
2349,40211
2350,75162
2351,7827
2352,4379
2353,3017
2354,29624
2355,94229
2356,43331
2357,E9378
2358,1578
2359,1479
2360,8820
2361,8360
2362,04189
2363,01190
2364,45182
2365,V6103
2366,9143
2367,E9390
2368,V814
2369,40200
2370,8821
2371,E9229
2372,25010
2373,1713
2374,60020
2375,V703
2376,71580
2377,1463
2378,V815
2379,5769
2380,71106
2381,4269
2382,E8849
2383,7279
2384,3530
2385,E8498
2386,3682
2387,72789
2388,V604
2389,42650
2390,2793
2391,87320
2392,9054
2393,2393
2394,E9682
2395,33722
2396,37933
2397,30521
2398,7934
2399,7218
2400,5370
2401,37853
2402,V4382
2403,4251
2404,51189
2405,1891
2406,E9383
2407,E8261
2408,37630
2409,9583
2410,64901
2411,V8532
2412,1551
2413,38831
2414,29660
2415,45189
2416,71881
2417,38911
2418,44100
2419,78834
2420,84212
2421,6802
2422,72741
2423,37923
2424,E9242
2425,2860
2426,42971
2427,8024
2428,30562
2429,22809
2430,56982
2431,9587
2432,73020
2433,61610
2434,20070
2435,69010
2436,E8249
2437,37924
2438,52340
2439,27739
2440,72783
2441,29562
2442,99666
2443,E9394
2444,78902
2445,5991
2446,36203
